web-scraper-order,web-scraper-start-url,description
1740066266-81,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116749/guia_docent,"Aquesta assignatura està dedicada a l’estudi de les eines lítiques prehistòriques, i té un caràcter específicament central en aquesta titulació. D’una banda, per l’estreta relació entre tecnologia i evolució humana, i, de l’altra, perquè els instruments de pedra representen una part essencial del registre arqueològic a partir del qual reconstruïm molts dels aspectes culturals de la Prehistòria. L’assignatura proporciona uns coneixements bàsics per al seguiment d’altres assignatures que plantegen visions diacròniques de la Prehistòria a escala continental."
1740066272-82,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116947/guia_docent,"Visió global del desenvolupament cultural dels grups prehistòrics a la Península Ibèrica des dels primers pobladors fins a l'Edat del Bronze, dins del seu context geogràfic i paleoambiental."
1740066279-83,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116786/guia_docent,"Aquesta assignatura ofereix una visió general del poblament prehistòric d’Amèrica, des de les primeres ocupacions humanes (al Plistocè final), fins a la desaparició de les societats complexes precolombines i l’arribada dels colonitzadors europeus. L’assignatura està enfocada primordialment a l’estudi de les primeres fases del poblament (Plistocè final i Holocè inicial). Aquesta assignatura pretén contribuir a que l’alumne assoleixi un coneixement global sobre el poblament prehistòric de tots els continents, fugint d’una visió excessivament eurocentrista de la Prehistòria."
1740066285-84,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116755/guia_docent,"Els mamífers van ser una part important del món prehistòric. En moltes excavacions, gran part del material recuperat són restes de grans mamífers. L’estudi paleontològic d’aquestes restes pot donar informació sobre l’edat i el paleoambient del jaciment i aportar dades als estudis tafonòmics. Els canvis biogeogràfics estan relacionats amb canvis climàtics. Existeixen molts estudis que intenten relacionar dispersions humanes fora de l’Àfrica i/o cap a Europa amb dispersions de grans mamífers. Un coneixement íntim de la paleontologia de grans mamífers és imprescindible per un prehistoriador. El curs de “Paleontologia de mamífers” consta de tres parts. La primera part està dedicada als coneixements anatòmics i taxonòmics bàsics, necessaris per poder excavar i interpretar un jaciment. La segona part tracta de l’evolució dels mamífers del Quaternari d’Europa occidental, les faunes clàssiques i importants del Quaternari eurasiàtic i Plio-Plistocè africà, i la biogeografia. La tercera part consta de treballs individuals dels alumnes."
1740066293-85,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116762/guia_docent,"Donar una visió general dels objectius de l'etnoarqueologia i de la seva justificació teòrica i metodològica, així com posar de relleu la seva importància en el panorama actual de la recerca arqueològica. Sintetitzar els resultats proporcionats per l'etnoarqueologia en diferents àmbits de recerca, especialment pel que fa a la resolució de problemàtiques arqueològiques concretes."
1740066300-86,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116763/guia_docent,"Aproximació als fonaments teòrics i metodològics de la Conservació i Restauració, i a la seva aplicació al registre arqueopaleotològic plistocè (especialment fauna i indústria lítica). Dins la titulació, els continguts d’aquesta assignatura poden considerar-se de caire auxiliar, ja que no es pretén formar especialistes en la matèria sinó dotar els alumnes d’uns coneixements bàsics que els preparin per afrontar les necessitats específiques de conservació del material que recuperen als jaciments i/o que estudien."
1740066307-87,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116869/guia_docent,"L'assignatura té com a objectiu introduir als alumnes al llenguatge científic, als conceptes bàsics de la composició i estructura de la matèria en general i dels materials arqueològics, a les tècniques de difracción de raigs-X, i a les tècniques analítiques instrumentals més importants per a caracteritzar-los."
1740066314-88,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116753/guia_docent,Aquesta assignatura pretén formar a l’alumne per tal que aquest sigui capaç de dissenyar i desenvolupar programes experimentals que forneixin dades per abordar problemàtiques en l’àmbit de l’arqueologia.
1740066321-89,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116761/guia_docent,"Aquesta és una assignatura fonamentalment teòrica, dedicada al coneixement del desenvolupament de la cognició humana en l’evolució, a través de disciplines com la neurologia, la primatologia, la paleoantropologia, la genètica i la psicologia, tot aplicat al registre arqueològic i paleontològic del Plistocè."
1740066331-90,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116813/guia_docent,"L'estudi de les restes vegetals presents als dipòsits arqueològics constitueix la base de l'Arqueobotànica, una disciplina fonamental per a reconstruir les condicions paleoambientals del passat, el context en el que es van desenvolupar les ocupacions humanes al llarg dels diferents períodes i per entendre la relació dels grups humans amb els recursos vegetals presents al paisatge"
1740066338-91,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116814/guia_docent,"Aquesta assignatura presenta breument els principis de la microscòpia així com els diferents aparells òptics i electrònics que tenim a l’abast. A continuació, se centra en les aplicacions més comuns que té la microscòpia en les diverses disciplines implicades en l’estudi del registre arqueològic."
1740066346-92,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116948/guia_docent,Treball d'iniciació a la recerca avançada en arqueologia del quaternari i evolució humana. El format i el contingut s'ha d'acostar al de la producció científica real.
1740066352-93,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116752/guia_docent,"En aquesta assignatura es realitza un recorregut general per l’evolució humana i pels fòssils humans més importants que documenten aquesta evolució. En primer lloc, per conèixer l’ordre del Primats, a on s’inclouen els humans, s’analitzen les característiques comuns als primats actuals i la seva classificació. En segon lloc, de forma més específica, es presenten les diferents espècies fòssils que pertanyen a la nostra família evolutiva: els homínids. S’analitzen les característiques del homínids i com aquestes han aparegut a llarg de l’evolució. En darrer terme, es documenta l’aparició i expansió de la nostra espècie: Homo sapiens; l’única de les espècies d’homínids que viu a l’actualitat."
1740066360-94,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116868/guia_docent,Un curs d’Epistemologia és fonamental per enquadrar els corrents teòrics i models interpretatius de l’arqueologia. És necessària una anàlisi diacrònica que presenti els canvis de paradigma que s’han produït com un estudi de la situació actual que permeti a l’alumne d’enquadrar les formes interpretatives actuals i que li permeti de dur a terme la seva propia recerca i avaluar l’eficàcia i correcció de les interpretacions corrents. Dedicarem esforços a avaluar les qüestions epistemològiques relacionades amb la recerca que cada estudiant està realitzant. Així mateix informarem sobre la realitat de la Carrera Investigadora en el marc euroopeu.
1740066366-95,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116812/guia_docent,"En aquesta assignatura es facilita informació sobre els mètodes i mecanismes per l'elaboració de la Tesis de master, es fa el seguiment de la mobilitat en altres centres i s'incorporen les pràctiques realitzades pels alumnes durant la seva mobilitat o participació en excavacions."
1740066374-96,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116867/guia_docent,"Aquesta assignatura ofereix una visió general de l’evolució del poblament prehistòric d’Àsia i Oceania. L’exposició de la Prehistòria d’Àsia comença al Plistocè inicial i finalitza al Neolític. D’altra banda es remarquen les diferències entre la dinàmica ocupacional d’Àsia i el poblament prehistòric d’Austràlia i Nova Guinea, que comença al Plistocè superior i es perllonga fins l’arribada del colonitzadors occidentals. També es fa referència a l’expansió humana per les illes del Pacífic. Aquesta assignatura pretén contribuir a que l’alumne assoleixi un coneixement global sobre el poblament prehistòric de tots els continents, fugint d’una visió excessivament eurocentrista de la Prehistòria."
1740066381-97,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116811/guia_docent,"Àfrica és l’únic continent on s’ha recuperat registre arqueològic de tots els períodes prehistòrics, des de l’aparició de la humanitat i l’adquisició de la tecnologia fins als processos de neolitització i el desenvolupament de les societats complexes. Arqueòlegs, paleontòlegs i altres científics han analitzat aquest registre per reconstruir l’evolució dels estils de vida dels humans i conèixer els mecanismes adaptatius desenvolupats en cadascun dels períodes prehistòrics. Aquest curs temàtic sobre la Prehistòria d’Àfrica intenta recollir els temes de debat més actuals als cercles científics. L'objectiu és que l’alumni assoleixi els criteris necessaris per poder analitzar els aspectes més candents sobre l’origen humà, la seva expansió cap a altres continents, la diversificació regional (Middle i Later Stone Age a l’Àfrica sub-sahariana o Paleolític mig i superior al Nord d’Àfrica), les estratègies de subsistència, l’art rupestre del continent i l'arribada dels processos de neolitització."
1740066388-98,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116946/guia_docent,"L’assignatura de Prehistòria d’Europa ofereix el panorama del poblament prehistòric al continent des de la colonització i les primeres ocupacions humanes (plistocè inferior, més d’un milió d’anys) fins a les societats que transformen el seu mode de vida de caçadors-recol·lectors pel de caçadors-recol·lectors-productors (10.000 BP). Es caracteritzen els aspectes paleoantropològics, tecnològics, paleoecològics i culturals. Es plantegen els grans debats en els quals treballen els investigadors i s'exposen les dades de tipus arqueològic (els jaciments) que millor il•lustren els fets que s'exposen i les hipòtesis que s'expliquen. Aquesta assignatura contribueix al coneixement del poblament més antic d’Europa i a la seva evolució, donant a l’alumne una visió diacrònica dels processos duts a terme, de la seva distribució territorial i del seu origen.
https://www.urv.cat/ca/estudis/masters/oferta/arqueologia-quaternari/"
1740066396-99,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116751/guia_docent,"Les comunitats humanes es mouen ineludiblement dins d’un marc ecològic que les condiciona i al qual elles mateixes condicionen alhora. Per a poder interpretar correctament els condicionants paleoecològics o de l’ecologia del passat, és necessari de conèixer els fonaments de la neoecologia o ecologia del present. La necessitat de dotar, a l’alumnat del Màster en Arqueologia de Quaternari i Evolució Humana, d’unes bases ecològiques fa que aquesta disciplina formi part troncal del seu pla curricular."
1740066403-100,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116748/guia_docent,"Aquesta és una assignatura teòrica i pràctica, dedicada a l’adquisició de tècniques de excavació en Quaternary per part de l’alumnat, així com el seu desenvolupament en l’àmbit del coneixement dels paisatges sedimentaris i els jaciments més importants d’Euraisa i Àfrica."
1740066409-101,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116866/guia_docent,Curs d’iniciació a les geociències per a la seva aplicació a l’Arqueologia prehistòrica: Geoarqueologia.
1740066417-102,https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3546/assignatures/116870/guia_docent,Comprendre la utilitat de diversos àmbits de l'estadística en l'elaboració d'estudis arqueològics. Dotar a l'estudiant del graduat d'uns conceptes bàsics en quant a determinades TI (tecnologies de la informació) necessaris per a la seva tasca científica i professional.
1740066423-103,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/117266/guia_docent,"La Salut mental és un element fonamental de la Salut ja que sense ella no hi ha Salut!"".

S’ha definit com un estat de benestar que es recolza en la consciència de les pròpies capacitats, el que suposa tolerar les tensions normals de la vida quotidiana, mantenir una ocupació productiva i profitosa, així com una relació solidària amb els altres i la comunitat. Per aquest motiu la promoció, protecció i prevenció de la Salut és clau i no importa només a les ciències de la Salut i la sociologia sinó també a l'economia i la política. És un fenomen plenament social.

La visió de la Salut mental ha de ser inter i multidisciplinari des de una perspectiva més amplia, integral i integradora en el sistema de Salut. S’entén que la valoració de l’estat de Salut va mes enllà de la psicopatologia ja que hem de considerar a la persona i la família, la missió dels diferents serveis, el model de treball en xarxa i el rol dels diferents professionals que intervenen i especialment el del TS dins d'un equip interdisciplinari.

La realitat d'avui és que hi ha una tendència augmentativa a que la població presenti cada vegada més determinats problemes de salut mental d’origen multifactorial i que són un repte per a les societats pel cost que representa. Tenim la responsabilitat de formar-nos en aquesta àrea atenent ja que, independentment del lloc final on exercim la professió, aquests problemes de salut mental poden estar presents durant la intervenció social.

Es desenvoluparan alguns dels Trastorns de major incidència i s’analitzaran diferents situacions clíniques conflictives per tal de familiaritzar-se amb les repercussions de patir alguns problemes de salut mental greus i discriminar-los dels més lleus. També per aproximar a l'alumnat al funcionament que se'n deriva i les necessitats socials que se'n deriven.

L'objectiu d'aquesta assignatura és la de donar una visió ajustada i real, del món de les persones amb problemes de salut mental, desmitificant el funcionament social d'aquestes, lluitant contra el estigma que pateixen i aprenent a identificar les necessitats socials i mèdiques per tal de poder discriminar allò que és objecte de la nostra intervenció i així poder desplegar les nostres habilitats i competències com a treballadores socials per poder afavorir el seu benestar."
1740066430-104,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/117267/guia_docent,"L’objectiu principal de l'assignatura es basa en promoure les habilitats i coneixements necessaris per a ser agents de canvi efectius en la promoció del benestar social a través d’iniciatives emprenedores. Proporcionant una comprensió integral sobre el rol del treball social en l’àmbit de l’emprenedoria social i apropant als i les estudiants als conceptes claus d’emprenedoria social i aplicació del model de negoci social. D’aquesta manera, es pretén capacitar als estudiants per a identificar les necessitats socials, dissenyar i gestionar projectes emprenedors i avaluar el seu impacte social."
1740066437-105,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/117265/guia_docent,"Es pretén aproximar al estudiant a l'àmbit del treball social en el col.lectiu de les persones amb diversitat funcional proporcionant una perspectiva d'abordatge des del camp social, des dels recursos, serveis i prestacions del sector. Generant espais de reflexió i de discussió sobre la realitat social. Totes les persones tenim capacitats i discapacitats i en el decurs de la nostra vida podem esdevenir persones amb discapacitat. Partint d'aquesta idea, es fa imprescindible el coneixement d'aquest àmbit professional en l'ensenyament de treball social."
1740066443-106,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/117268/guia_docent,L'assignatura té l'objectiu d'aproximar a l'estudiantat al Sistema Sanitari de Catalunya i aprofundir en la intervenció del treballador/a social sanitari.
1740066450-107,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/117261/guia_docent,"Aquesta assignatura té l'objectiu de transmetre a l'alumnat l'aprenentatge del sistema de protecció a la infància i a l'adolescència, la llei referent, poder-la interpretar i aplicar-la in situ en els els diversos casos que s'exposaran al llarg de tota l'assignatura. Poder entendre un infant o adolescent maltractat/ada, abusad/a sexualment, i a les seves famílies i fer una intervenció global i en xarxa social és el factor clau per poder atendre les famílies des de la coherència, la ètica i la professionalitat."
1740066457-108,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/117263/guia_docent,"En el decurs de l’assignatura es pretén aconseguir que l’alumne conegui i aprofondeixi en la multidimensionalitat : biològica, psicològica, socioantropològica i cultural del procés d´ envellir, .Un altre objectiu es posar a l´abast de l´alumne les òptimes condicions teòricometodològiques i dels diferents instruments d´anàlisi per aconseguir un abordatge integral vers l´atencio a les persones grans. Tot i que tradicionalment el grup d´edat de la gent gran ha estat un àmbit d’atenció del Treball Social amb el que s’ ha treballat abastament, pretenem donar una visió més dinàmica, complexa i canviant d´una de les etapes més llargues en la vida de les persones i al mateix temps incentivar i interessar a l´alumne en el desenvolupament i maridatge del treball social amb la gent gran, així com els diferents nivells d´intervenció."
1740066464-109,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/117264/guia_docent,"Aquesta assignatura pretén ser una aproximació a l'àmbit del treball social educatiu, donant a conèixer les necessitats de l’alumnat i proporcionant una perspectiva d’intervenció social des de les tècniques, els recursos, els serveis i les prestacions del sector. La intervenció social en l’àmbit educatiu busca aconseguir una educació de qualitat per a tothom i la inclusió i igualtat d’oportunitats de tot l’alumnat a través de l’equitat."
1740066471-110,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/117262/guia_docent,"Aproximació a les substàncies o contextos més habituals que poden provocar una dependència física o psicològica actualment en la nostra societat: alcohol i altres drogues, addicció al joc, pantalles, sexe, entre altres."
1740066477-111,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116873/guia_docent,"Elaborar un instrument d'anàlisi útil a partir de l'enfocament de polítiques públiques, que permeti als estudiants conèixer les polítiques socials a escala micro. Per poder entendre la realitat actual de les polítiques socials a nivell europeu, espanyol i català reflexionarem sobre l'Estat del benestar en l'actualitat. En l'estudi es buscarà aconseguir una visió global que permeti prendre consciència de la interdependència existent entre polítiques socials, polítiques econòmiques, models d'intervenció pública i àmbits d'actuació no governamentals."
1740066484-112,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116760/guia_docent,"Pedagogia Social ofereix, des de diferents perspectives teòriques crítiques, una complexa mirada de la pedagogia com a espai de pensament i projecció pràctica de l'educació en una societat globalitzada i diversa. Des d'un enfocament de drets humans, desenvolupament i justícia, es fa una aproximació crítica a problemàtiques de desigualtats, exclusions i violències que neguen el dret a gaudir d'una la vida justa. S'estudien les aportacions de pedagogies alternatives que, des de diferents àrees de coneixement, aporten recursos per a pensar i portar a la pràctica, de manera responsable i compromesa, una transformació des de la pedagogia per una societat equitativa i inclusiva.
El mitjà de comunicació oficial del curs és el fòrum en el moodle. El correu electrònic s'ha de fer servir en casos d'emergències."
1740066492-113,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116872/guia_docent,"El curs vol introduir a una anàlisi comprensiva de la marginació social en la qual s'emfasitzen les articulacions entre processos socials i imatges culturals. En la primera part es dóna compte de la multiplicitat d'aproximacions parcials que les Ciències Socials han anat aportant a la construcció del concepte de marginació social, a partir, sobretot, de les demandes d'intervenció en temes que es plantegen com a problemes socials. Mentre que a la segona part, es fa un recorregut a través de les principals teories socioantropològiques sobre la marginació social. En els dos últims temes s'analitzen les principals aportacions específiques de l'antropologia a la qüestió."
1740066498-114,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116954/guia_docent,"Aquesta assignatura és de caràcter obligatori en el primer curs del grau en Treball Social en ella s'ofereixen els fonaments teòrics i pràctics per utilitzar les habilitats comunicatives i la comunicació interpersonal aplicades al Treball Social.
Es treballarà: El fenomen universal de la comunicació humana, donat que totes les societats utilitzen estratègies comunicatives per relacionar-se. El llenguatge verbal i no verbal que utilitzem els humans per a interaccionar i que és tan necessari per als professionals, ja que han d'aprendre a desxifrar per produir canvis necessaris per al benestar de les persones. El saber escoltar el que està passant. Utilitzar habilitats per intervenir eficaçment en les diverses situacions en la que els alumnes es puguin trobar en el seu futur professional. Treball empíric."
1740066504-115,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116953/guia_docent,"L'objectiu de l'assignatura és dotar els estudiants de coneixements generals sobre el món de la comunicació i les lògiques de funcionament dels mitjans en un context de societat global i multicultural. L'assignatura transmet habilitats per analitzar els mitjans de comunicació i per al treball amb i per a ells.

L'assignatura també tracta de manera pràctica que l'estudiant adquireixi habilitats bàsiques de producció d'accions de comunicació a organitzacions i institucions vinculades amb el Treball Social. Així es generen produccions que poden ser incloses en campanyes de comunicació a entitats com cartells, notes de premsa o creacions audiovisuals entre d'altres.

També es pretén que l'alumnat aprengui a avaluar el tractament mediàtic de grups culturals i socials minoritaris o que pateixin exclusió, així com l'impacte que els mitjans poden tenir en aquests col·lectius i en la percepció social que se'n té."
1740066511-116,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116890/guia_docent,"Aquesta assignatura es presenta com a una introducció als conceptes, metodologia i instruments que fa servir la Sociologia per a poder conèixer i interpretar la realitat social. Alhora incorpora una metodologia d'Aprenentatge i Servei (APS) reconeguda per la URV i que posa en relació les necessitats de les entitats del teixit associatiu de la província de Tarragona i les necessitats d'aprenentatge dels i les alumnes del Grau de Treball Social."
1740066517-117,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116776/guia_docent,"Aquesta assignatura ofereix els fonaments teòrics i pràctics per comprendre com les persones construïm i ens construïm amb relació al context social. Veurem diferents aspectes individuals i de caràcter social (processos psicosocials) que es troben a la base i condicionen la nostra individualitat, les relacions interpersonals que establim i la globalitat social. Veurem com els aspectes psicològics són indissociables dels socials, i aprendrem a tenir en compte el context en què es generen per tal d'entendre i analitzar les diferents situacions que ens podem trobar com a persones i com a professionals del Treball Social."
1740066524-118,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116777/guia_docent,"Mitjançant d’aquesta assignatura es pretén introduir a l'alumant al mon universitari, els serveis que s'ofereixin i les eines informàtiques d'estudi i de recerca universitària. A més es treballaran per una banda, els aspectes bàsics de la formació universitària d’un graduat/ada en Treball Social: com el pla d'estudis, els textos bàsics per a la disciplina, i les característiques bàsiques del llenguatge professional. Per altra banda, es tractaran aspectes bàsics per al Treballador Social com a professional (tècniques d’estudi, de investigació social, així com tècniques de comunicació oral i escrita), incloses les seves sortides professionals"
1740066530-119,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116744/guia_docent,"L'assignatura pretén que l'alumnat s'aproximi des d'un punt de vista teòric-conceptual a la disciplina del Treball Social, per trobar el seu sentit i la naturalesa, de manera que l’ajudi a definir la professió, des d’una dimensió integrada i globalitzadora, familiaritzar l’alumnat amb l’entorn social actual del treball social a través d’una perspectiva històrica, capacitar-lo per comprendre, analitzar i saber donar resposta a les necessitats socials, articulant coherentment tots els instruments que ofereix el procés metodològic d’intervenció, tot acostar-lo als diferents models d’intervenció psicosocial i cercant sensibilitzar-lo vers la necessitat de valorar els principis d’actuació des de l’ètica i la deontologia professional."
1740066536-120,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3550/assignatures/116759/guia_docent,"Aquesta assignatura és una introducció a la definició dels conceptes fonamentals de l'Antropologia Social i Cultural, de manera que l'alumne de Treball Social els assimili i els incorpori al conjunt de coneixements que, des de diferents disciplines, se li van donant sobre el sistema social i cultural, al llarg dels quatre anys d'estudis. Al marge dels continguts que omplen el programa, també és objectiu de l'assignatura donar a l'estudiant una certa capacitat de relativització i de presa de distància respecte a la pròpia cultura entesa en aquest cas, sobre tot, com un sistema de valors i normes que ens identifica. És en aquest sentit que l'assignatura vol contribuir a la formació integral dels futurs treballadors i treballadores socials."
1740066542-121,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/117123/guia_docent,"El Treball de Fi de Màster s'articula a través de la simulació d'un judici en un dels ordres jurisdiccionals vigents, en el qual els estudiants hauran d'assumir el rol d'un dels actors que participen durant el procediment judicial."
1740066549-122,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/117121/guia_docent,"L'assignatura d'Estada de Pràctiques Externes II consistirà en una estada en un despatx o bufet professional de l'advocacia i/o de la procura i es podrà desenvolupar també a jutjats o tribunals, administracions públiques, institucions oficials, empreses, establiments policials, centres penitenciaris, de serveis socials o sanitaris i entitats sense ànim de lucre, sempre que hi hagi places disponibles que compleixin els requisits formatius propis del Màster en Advocacia i Procura."
1740066556-123,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/117122/guia_docent,"L'assignatura d'Estada de Pràctiques Externes I consistirà en una estada en un despatx o bufet professional de l'advocacia i/o de la procura i es podrà desenvolupar també a jutjats o tribunals, administracions públiques, institucions oficials, empreses, establiments policials, centres penitenciaris, de serveis socials o sanitaris i entitats sense ànim de lucre, sempre que hi hagi places disponibles que compleixin els requisits formatius propis del Màster en Advocacia i Procura."
1740066563-124,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/113043/guia_docent,"L'assignatura de Pràctica Processal Penal té tres principals objectius. En primer lloc, analitzar els diferents tipus de judicis de caràcter penal existents en el nostre ordenament jurídic; en segon lloc, examinar les diferents activitats processals que es poden dur a terme en cadascuna de les etapes i fases dels procediments judicials penals, i, en tercer lloc, estudiar l’activitat professional de l'advocacia i la procura en aquest ordre jurisdiccional. 
Les sessions de l'assignatura podran impartir-se en català o castellà, segons determini el professorat."
1740066569-125,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114991/guia_docent,"L'objectiu de l'assignatura ‘Pràctica Penal’ és dotar als estudiants dels elements fonamentals per a comprendre l'aplicació de les normes penals.
Amb aquesta finalitat s'analitzen des d'una perspectiva pràctica els conceptes i categories fonamentals de la teoria jurídica del delicte, com la tipicitat, l'antijuridicitat i la culpabilitat. A més, s'examinen les formes de participació en el delicte, l'iter criminis i el sistema de penes i mesures de seguretat. 
Juntament amb les qüestions pròpies de la Part General del Dret Penal i les conseqüències jurídiques del delicte, s'aborden també diferents tipus de delictes i els seus elements constitutius a partir de l'anàlisi d'expedients reals o simulats. S'incideix en la capacitat dels estudiants per a argumentar jurídicament i traslladar els coneixements a la pràctica, fomentant l'ús de documents jurídics propis de la pràctica penal.
Les sessions de l'assignatura podran impartir-se en català o castellà, segons determini el professorat."
1740066576-126,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114562/guia_docent,"L'assignatura de pràctica administrativa i contenciosa administrativa es compon de tres blocs.
El primer bloc dedicat a la part general de dret administratiu és un repàs dels conceptes generals del dret administratiu, destacant el procediment en via administrativa i els recursos. L'estudi d'aquesta part es farà a través d'un cas pràctic que es treballarà en les diferents sessions.
El segon bloc està dedicat a la via contenciosa administrativa, explicant tant els conceptes principals com el procediment ordinari i abreujat, i finalment els recursos. Durant la part pràctica es treballarà la redacció dels escrits fonamentals del contenciós administratiu (escrit d'interposició, escrit de demanda i escrit de contestació de demanda).
El tercer bloc està dedicat a la part sectorial del dret administratiu, contractació administrativa, responsabilitat patrimonial, estrangeria, expropiació i intervenció administrativa.
Les sessions de l'assignatura podran impartir-se en català o castellà, segons determini el professorat."
1740066585-127,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114564/guia_docent,"A l'assignatura Pràctiques Jurídiques se succeeixen assistències a vistes judicials i jornades d'acompanyament a advocats i advocades  i procuradors i procuradores en la seva tasca professional.
L'assignatura es podrà desenvolupar en català o castellà, depenent del tipus d'activitat que es desenvolupi i l'idioma emprat."
1740066593-128,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114563/guia_docent,"S’estudiaran els aspectes tributaris i mercantils necessaris per al desenvolupament de l’advocacia i de la procura.
Les sessions de l'assignatura podrà impartir-se en català o castellà, segons determini el professorat."
1740066600-129,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114561/guia_docent,"Assignatura eminentment pràctica. Es tracten tots els ordres jurisdiccionals formant als alumnes en la presentació d’escrits processals i simulació de judicis. També tractem redacció d’escrits relatius al Dret Civil i de Família. També es tracten supòsits pràctics del Torn d’ofici. Finalment, es forma a l’alumne en les noves tecnologies. Es forma a l’alumne en l’actuació del Procurador en el procediment i davant els Registres Públics, de la mateixa manera que s’instrueix a l’alumne de les habilitats que ha de tenir el Procurador en el seu dia a dia. Finalment, s’informa l’alumne del futur de la Procuradoria amb una mirada al dret comparat.
Les sessions de l'assignatura podran impartir-se en català o castellà, segons determini el professorat."
1740066607-130,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/115814/guia_docent,"Estudi i pràctica del marc jurídic del Dret del Treball i de la Seguretat Social enfocada a l’exercici de l’advocacia.
Les sessions de l'assignatura podran impartir-se en català o castellà, segons determini el professorat."
1740066615-131,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/115466/guia_docent,"Aquesta assignatura aborda els principals aspectes que afecten la pràctica professional de l'advocacia i la procura.
Les sessions de l'assignatura podran impartir-se en català o castellà, segons determini el professorat."
1740066622-132,https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3489/assignatures/114145/guia_docent,"L'assignatura de Pràctica Processal General té tres principals objectius. En primer lloc, analitzar les garanties processal de caràcter constitucional; en segon lloc, examinar les institucions processals bàsiques del dret processal, i, en tercer lloc, estudiar mètodes alternatius de resolució de conflictes.
Les sessions de l'assignatura podran impartir-se en català o castellà, segons determini el professorat."
